var_name,original text,recoded,Recoded question,ds,toptions,midpoint,other_assess,group,person,civlibs,medsci,race,sex,famgndr,ses,work,moral,foreign,self,religion,crime,trust,not_politics,oth_content,ft,infl,agdis,bipolar,other,qtype,recode_q,content_tags
workhard,"If you had to choose, which thing on this list would you pick as the most important for a child to learn to prepare him or her for life? To work hard",1,Work hard is in top 2 choices.,gss,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3,,4
helpoth,"If you had to choose, which thing on this list would you pick as the most important for a child to learn to prepare him or her for life? To help others when they need help",1,Help others is in top 2 choices.,gss,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3,,4
joblose,"Thinking about the next 12 months, how likely do you think it is that you will lose your job or be laid off--very likely, fairly likely, not too likely, or not at all likely?",0,,gss,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,5,,3
jobfind,"About how easy would it be for you to find a job with another employer with approximately the same income and fringe benefits you now have? Would you say very easy, somewhat easy, or not easy at all?",1,Not easy to find new job.,gss,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,5,,3
satjob,"On the whole, how satisfied are you with the work you do--would you say you are very satisfied, moderately satisfied, a little dissatisfied, or very dissatisfied?",0,,gss,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,5,,3
satfin,"We are interested in how people are getting along financially these days. So far as you and your family are concerned, would you say that you are pretty well satisfied with your present financial situation, more or less satisfied, or not satisfied at all?",0,,gss,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5,,3
getahead,Some people say that people get ahead by their own hard work; others say that lucky breaks or help from other people are more important. Which do you think is most important?,0,,gss,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,,3
sexeduc,Would you be for or against sex education in the public schools?,0,,gss,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,,1
divlaw,Should divorce in this country be easier or more difficult to obtain than it is now?,1,Divorce should be easier to obtain.,gss,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,1
pornlaw,Which of these three statements comes closest to your feelings about pornography laws?  1. There should be laws against the distribution pornography whatever the age 2. There should be laws against the distribution of pornography to persons under 18 3. There should be no laws forbidding the distribution of pornography,1,"There should be a law against the distribution of pornography, regardless of the age.",gss,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,There should be laws against the distribution of pornography whatever the age,1
god,"Please look at this card and tell me which statement comes closest to expressing what you believe about God 1. I don't believe in God 2. I don't know whether there is a God and I don't believe there is any way to find out 3. I don't believe in a personal God but I do believe in a Higher Power of some kind 4. I find myself believing in God some of the time, but not at others 5. While I have doubts, I feel that I do believe in God 6. I know God really exists and I have no doubts about it",1,I know God really exists and I have no doubts about it.,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,I know God really exists and I have no doubts about it,2
rellife,"Please tell me whether you strongly agree, agree, disagree, or strongly disagree with the following statement: I try hard to carry my religious beliefs over into all my other dealings in life?",0,,gss,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,5,,3
relpersn,To what extent do you consider yourself a religious person?,1,Not a religious person.,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,3,religions vs. not religious,3
sprtprsn,To what extent do you consider yourself a spiritual person?,1,Not a spiritual person.,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,3,spiritual vs. not spirital,3
punsin,Those who violate God's rules must be punished.,0,,gss,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5,,2
rotapple,Immoral actions by one person can corrupt society in general.,0,,gss,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
blkwhite,Right and wrong are not usually a simple matter of black and white; there are many shades of grey.,0,,gss,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
permoral,Morality is a personal matter and society should not force everyone to follow one standard,0,,gss,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
marasian,"What about having a close relative marry an Asian American person? Would you be very in favor of it happening, somewhat in favor, neither in favor nor opposed to it happening, somewhat opposed, or very opposed to it happening?",0,,gss,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,3
marhisp,"What about having a close relative marry a A Hispanic American person? Would you be very in favor of it happening, somewhat in favor, neither in favor nor opposed to it happening, somewhat opposed, or very opposed to it happening?",0,,gss,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,3
nextgen,"Because of science and technology, there will be more opportunities for the next genera",0,,gss,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
toofast,Science makes our way of life change too fast.,0,,gss,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
advfront,"Science and technology are making our lives, healthier, easier, and more comfortable.",0,,gss,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
uswary,Do you expect the United States to fight in another world war within the next ten years?,0,,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,,2
astrosci,"Would you say that astrology is very scientific, sort of scientific, or not at all scientific?",1,Astrology is not at all scientific.,gss,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,,2
scibnfts,"Now for another type of question. People have frequently noted that scientific research has produced benefits and harmful results. Would you say that, on balance, the benefits of scientific research have outweighed the harmful results, or have the harmful results of scientific research been greater than its benefits?",0,,gss,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,,2
parsol,"Compared to your parents when they were the age you are now, do you think your own standard of living now is much better, somewhat better, about the same, somewhat worse, or much worse than theirs was?",1,Standard of living is better than parent's.,gss,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,,3
kidssol,"When your children are at the age you are now, do you think their standard of living will be much better, somewhat better, about the same, somewhat worse, or much worse than yours is now?",1,Childrens' standard of living will be better than yours.,gss,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,,3
courts,"In general, do you think the courts in this area deal too harshly or not harshly enough with criminals?",1,Courts too harsh in dealing with criminals.,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,,1
letin1,Do you think the number of immigrants to America nowadays should be  Increased/Remain the same/Reduced,1,Immigration should be increased.,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,,1
life,"In general, do you find life exciting, pretty routine, or dull?",1,"In general, life is pretty exciting.",gss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,,2
control,You have little control over the things that happen to you.,0,,nsyr,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5,,2
lifeidl,In most ways your life is close to ideal. ,0,,nsyr,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5,,2
lifeexcl,The conditions of your life are excellent. ,0,,nsyr,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5,,2
solveprb,There is really no way you can solve some of the problems you have. ,0,,nsyr,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5,,2
getwants,So far you have gotten the important things you want in life.,0,,nsyr,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5,,2
change,There is little you can do to change many of the important things in your life.,0,,nsyr,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5,,2
lifesat,You are satisfied with your life.,0,,nsyr,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5,,2
menwrk,It is much better for everyone if the man earns the main living and the woman takes care of the home and family. ,0,,nsyr,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
wommar,A woman can have a fully satisfying life without getting married. ,0,,nsyr,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
manmar,A man can have a fully satisfying life without getting married.,0,,nsyr,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
mandecid,Most of the important decisions in the life of the family should be made by the man of the house. ,0,,nsyr,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
wrkngmom,A working mother can establish as warm and secure a relationship with her children as a mother who does not work.,0,,nsyr,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
unmarsex,It is alright for two unmarried people who are not in love to have sex.,0,,nsyr,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
moralrel,"Some people say that morals are relative, that there are no definite rights and wrongs for everybody. ",0,,nsyr,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
moralchg,Some people say that the world is always changing and we should adjust our views of what is morally right and wrong to reflect those changes.,0,,nsyr,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
brkmoral,Some people believe that it is sometimes okay to break moral rules if it works to your advantage and you can get away with it.,0,,nsyr,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
relprvte,Religion is a private matter that should be kept out of public debates about social and political issues.,0,,nsyr,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5,,2
helpless,You often feel helpless in dealing with the problems of life. ,0,,nsyr,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5,,2
risks,You like to take risks. ,0,,nsyr,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5,,2
prayansr,In the last two years have you  Experienced a definite answer to prayer or specific guidance from God? ,0,,nsyr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,,2
divrceok,"Do you think that, in general, a couple without children should end their marriage if it is empty and unfulfilling, or should they stick with it even if they are not happy?",0,,nsyr,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,,2
aftrlife,Do you believe that there is life after death? ,0,,nsyr,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,,2
angels,Do you believe in the existence of angels? ,0,,nsyr,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,,2
demons,Do you believe in the existence of demons or evil spirits?,0,,nsyr,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,,2
astrolgy,"Do you believe in astrology, that stars and planets affect people's fates?",0,,nsyr,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,,2
miracles,Do you believe in the possibility of divine miracles from God?,0,,nsyr,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,,2
reincar,"Do you believe in reincarnation, that people have lived previous lives? ",0,,nsyr,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,,2
god,"Do you believe in God, or not, or are you unsure?",0,,nsyr,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,,2
judgeday,"Do you believe that there will come a judgment day when God will reward some and punish others, or not? ",0,,nsyr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,,2
abstain1,"Do you think that people should wait to have sex until they are married, or not necessarily?",0,,nsyr,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,,3
howdecid,"If you were unsure of what was right or wrong in a particular situation, how would you decide what to do? Would you most likely . 1) Do what would make you feel happy 2) Do what would help you to get ahead 3) Follow the advice of a parent or teacher, or other adult you respect 4) Do what you think God or the scripture tells you is right ",1,"Would follow the advice of a parent or teacher, or other adult you respect do what you think God or scripture tells you to do.",nsyr,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,,2
spiritua,"Some people say that they are ""spiritual but not religious."" How true or not would you say that is of you?",1,"True that ""spiritual but not religious""",nsyr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,3,,3
body,"In general, how happy or unhappy are you with your body and physical appearance? ",0,,nsyr,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5,,2
accepted,"In general, do you feel loved and accepted for who you are ",1,Feels loved and accepted a lot of the time.,nsyr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,,2
alienate,"In general, do you feel alone and misunderstood",1,Feels alone and misunderstood none of the time.,nsyr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,,2
invisibl,"In general, do you feel invisible because people don't pay attention to you",1,Feels invisible none of the time.,nsyr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,,2
sad,How often do you feel very sad or depressed,1,Feels sad or depressed none of the time.,nsyr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,,2
congmust,"Some people say that in order to be truly religious and spiritual, they need to be involved in a  ""church"" ""synagogue"" ""mosque"" ""religious congregation. Do you agree or disagree? ",0,,nsyr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,,2
godclose,How distant or close do you feel to God most of the time? Would you say ,0,,nsyr,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,7,,3
okaypick,Some people think that it is okay to pick and choose their religious beliefs without having to accept the teachings of their religious faith as a whole. Do you agree or disagree?,0,,nsyr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,,2
viewrel,Which of the following statements comes closest to your own views about religion?,1,There is only one true religion.,nsyr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,,2
wrldorig, Which of the following comes closest to your beliefs about the origins of the world? ,1,God created the world. ,nsyr,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,,3
heaven,"Do you believe in heaven as a place where some people go after death, or not?",0,,nsyr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,,2
faith1,How important or unimportant is religious faith in shaping how you live your daily life? ,1,Faith very/extremely important.,nsyr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,,2
doubts1,"In the last year, how much, if at all, have you had doubts about whether your religious beliefs are true? ",1,No doubts in the last year.,nsyr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,3,,3
betterreg,This country would be better off if religion had a greater influence on daily life,0,,lsg,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5,,2
childrel,Every child should have religious instruction,0,,lsg,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5,,2
relimptlsg,Religion is the most important influence in my life,0,,lsg,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,5,,3
godreal,God exists in the form as described in the Bible,0,,lsg,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5,,2
adameve,All people alive today are descendants of Adam and Eve,0,,lsg,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,,1
dutywork,It's a person's duty to work; it is sinful to be idle,0,,lsg,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,5,,4
welflazy,Most people on welfare are lazy; they just won't do a good day's work and so cannot get hired,0,,lsg,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,,2
anschal,"The United States should be ready to answer any challenge to its power, anywhere in the world",0,,lsg,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,,1
morepatrt,What we need in this country is more patriotism,0,,lsg,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,,0
fmlyfrst,Children owe it to their parents to place family objectives above personal aspirations,0,,lsg,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
frpreschlsg,Preschool children are likely to suffer if their mother is employed,0,,lsg,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,3
flexrules,"In raising children, rules should be very flexible, bending to fit the situation and the child",0,,lsg,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
mareql,"Some equality in marriage is a good thing, but by and large, the husband ought to have the main say in family matters",0,,lsg,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
marfmly,"Marriage should be regarded as extending established families, not just creating new ones",0,,lsg,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
feauth,It goes against nature to place women in positions of authority over men,0,,lsg,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
abort,A woman should have the right to an abortion if she wishes,0,,lsg,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,4
fewrkfrce,The increase in the number of women who work has led to a decline in the quality of family life,0,,lsg,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,3
feobey,"Women who want to remove the word ""obey"" from the marriage service don't understand what it means to be a good wife",0,,lsg,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
felibrt,The women's liberation ideas make a lot of sense to me,0,,lsg,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
fecareer,A woman who places more importance on her career than on being a mother is denying her true nature,0,,lsg,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,3
sharhswrk,"If the husband and wife both work full time, they should share household tasks equally",0,,lsg,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,3
discfam,"A person should talk over important life decisions (such as marriage, employment, and residence) with family members before taking action",0,,lsg,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
algnfam,"If a person finds that the lifestyle he/she has chosen runs so against his family's values that conflict develops, he/she should change",0,,lsg,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
famweight,Family members should give more weight to each other's opinions than to the opinions of outsiders,0,,lsg,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
nostep,Step-relatives are not the same as “real” family; they can never be as close as biological relatives,0,,lsg,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
leavemoney,"Parents have a responsibility to leave an inheritance (either in the form of a life insurance policy, financial assets, or real estate) to their children, if at all possible",0,,lsg,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
sharact,As many activities as possible should be shared by married children and their parents,0,,lsg,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
liveclose,Adult children should live close to their parents so that mutual aid and cooperation might be better carried on,0,,lsg,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
careeldr,Children of elderly parents have as much responsibility for the welfare of their parents as they have for the welfare of their own children,0,,lsg,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
talkback,"A child should not be allowed to talk back to his or her parents, or else he or she will lose respect for them",0,,lsg,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
chldwrng,"When a child does something wrong, the main concern of a parent should be that he or she understand why it is considered wrong--not just that he or she stop doing it",0,,lsg,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
chldpref,A child's preferences should be taken into account in making family plans,0,,lsg,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
nukepeace,The only way to insure world peace is through the threat of nuclear war,0,,lsg,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,,1
imptlno,The most important task facing our society today is to maintain law and order,0,,lsg,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,,1
valadv,"Value: An exciting life (novelty, adventure)",1,Value in top half of ranking.,lsg,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3,,3
valequal,Value: Equality (working for social justice for all),1,Value in top half of ranking.,lsg,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3,,3
valachieve,Value: A sense of accomplishment (achievement),1,Value in top half of ranking.,lsg,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3,,3
valfin,Value: Financial comfort (enough to have the things you really want in life),1,Value in top half of ranking.,lsg,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3,,4
valresp,Value: Respect or recognition from other people,1,Value in top half of ranking.,lsg,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3,,3
valrelpat,Value: Religious participation (working with others in your own church or organization),1,Value in top half of ranking.,lsg,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,3,,4
valserv,Value: Service (devotion to bettering mankind),1,Value in top half of ranking.,lsg,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3,,3
valfriend,Value: Friendship (meaningful relations with others who really care),1,Value in top half of ranking.,lsg,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3,,3
valfam,Value: Family life (working for the well-being of family members),1,Value in top half of ranking.,lsg,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3,,4
valappear,Value: An attractive appearance (knowing others admire the way you look),1,Value in top half of ranking.,lsg,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3,,3
valpeace,Value: A world at peace (working for peace on earth),1,Value in top half of ranking.,lsg,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,3,,4
valloyal,"Value: Loyalty to your own (family and loved ones, church or group)",1,Value in top half of ranking.,lsg,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3,,3
valeth,Value: An ethical life (responsible living toward all),1,Value in top half of ranking.,lsg,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3,,3
valstuff,Value: Possessions (enough things so you can do what you really enjoy doing),1,Value in top half of ranking.,lsg,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3,,4
valptrt,Value: Patriotism (working for our country),1,Value in top half of ranking.,lsg,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,,2
valfree,"Value: Personal freedom (independence, free choice, autonomy)",1,Value in top half of ranking.,lsg,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3,,3
valskill,Value: Skill (being good at something you enjoy doing),1,Value in top half of ranking.,lsg,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,3,,4
valcareer,Value: Career advancement (achieving success in your job or profession),1,Value in top half of ranking.,lsg,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,3,,4
rescomp,Responsibility of adult children to provide companionship or spend time-with elderly parents who are in need?,1,,lsg,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,,2
respchor,To help with household chores and repairs and/or to provide transportation for elderly parents who are in need?,1,,lsg,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,,2
resplstn,To listen to the problems and concerns of elderly parents and to provide advice and guidance?,1,,lsg,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,,2
respcare,"To provide for the personal and health care needs of elderly parents (for example, bathing, grooming, medication, etc.)?",1,,lsg,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,,3
respfnsp,To provide financial support and/or assist in the financial and legal affairs of elderly parents who are in need?,1,,lsg,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,,2
resphsng,To provide housing for elderly parents who are in need?,1,,lsg,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,,2
cnolive,A young couple should not live together unless they are married,0,,saf-c,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
cnodiv,"When there are children in the family, parents should stay together even if they don't get along",0,,saf-c,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
cmandec,Most of the important decisions in the life of the family should be made by the man of the house.,0,,saf-c,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
cmenswrk,"There is some work that is men's and some that is women's, and they should not be doing each other's.",0,,saf-c,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,3
